programID,Date,eventType,Venue,Location,Time
13628,2016-03-08T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13630,2016-03-07T05:00:00Z,Contact!,National Sawdust,"Brooklyn, NY",7:30PM
14065,2016-03-09T05:00:00Z,Chamber Concert (Private),Michele and Marty Cohen Residence,"Manhattan, NY",None
14035,2016-03-09T05:00:00Z,Soloist Recital,Good Shepherd Faith Presbyterian Church,"Manhattan, NY",7:30PM
13629,2016-03-10T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13629,2016-03-11T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13629,2016-03-12T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13856,2016-03-11T05:00:00Z,Chamber,"Caspary Auditorium, The Rockefeller University","Manhattan, NY",12:00PM
13856,2016-03-13T05:00:00Z,Chamber,Temple of Dendur at the Metropolitan Museum of Art,"Manhattan, NY",2:00PM
14004,2016-03-15T04:00:00Z,Off the Grid,Angel Orensanz Foundation,"Manhattan, NY",8:00PM
13632,2016-03-17T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14005,2016-03-18T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13633,2016-03-19T04:00:00Z,Young People's Concert,David Geffen Hall,"Manhattan, NY",2:00PM
14006,2016-03-19T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14036,2016-03-25T04:00:00Z,Subscription Season,Shanghai Symphony Hall,"Shanghai, CHINA",7:30PM
13634,2016-03-30T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13634,2016-03-31T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13634,2016-04-01T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
13634,2016-04-02T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13634,2016-04-05T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14009,2016-04-02T04:00:00Z,Very Young People's Concert,"Hostos Center for the Arts and Culture, Hostos Community College, CUNY","Bronx, NY",11:30AM
13859,2016-04-03T04:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",12:30PM
13859,2016-04-03T04:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",3:00PM
13859,2016-04-04T04:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",10:30AM
14171,2016-04-04T04:00:00Z,Chamber,The Stanley H. Kaplan Penthouse,"Manhattan, NY",None
13972,2016-04-04T04:00:00Z,Private Concert,The Stanley H. Kaplan Penthouse,"Manhattan, NY",7:00PM
13972,2016-04-04T04:00:00Z,Chamber Concert (Private),The Stanley H. Kaplan Penthouse,"Manhattan, NY",7:00PM
13635,2016-04-07T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13635,2016-04-08T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
13635,2016-04-09T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13635,2016-04-12T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14134,2016-04-09T04:00:00Z,Very Young People's Concert,The Greene Space,"Manhattan, NY",11:00AM
13620,2016-04-11T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:30PM
13636,2016-04-14T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13636,2016-04-15T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13636,2016-04-16T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13636,2016-04-19T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13853,2016-04-17T04:00:00Z,Chamber,Merkin Concert Hall,"Manhattan, NY",3:00PM
13637,2016-04-20T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13637,2016-04-21T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13637,2016-04-22T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
14058,2016-04-25T04:00:00Z,Chamber Concert (Private),None,None,None
13638,2016-04-27T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13638,2016-04-28T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13638,2016-04-29T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
14012,2016-04-29T04:00:00Z,Off the Grid,Housing Works Bookstore Care,"Manhattan, NY",8:00PM
14010,2016-04-30T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13860,2016-05-03T04:00:00Z,Tour,Segerstrom Concert Hall (Renée and Henry),"Costa Mesa, CA",8:00PM
13862,2016-05-04T04:00:00Z,Tour,Copley Symphony Hall,"San Diego, CA",8:00PM
13863,2016-05-06T04:00:00Z,Tour,Davies Symphony Hall,"San Francisco, CA",8:00PM
13861,2016-05-07T04:00:00Z,Tour,Davies Symphony Hall,"San Francisco, CA",8:00PM
13639,2016-05-12T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13639,2016-05-13T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13639,2016-05-14T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13640,2016-05-14T04:00:00Z,Young People's Concert,David Geffen Hall,"Manhattan, NY",2:00PM
13641,2016-05-19T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:00PM
13864,2016-05-20T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:00PM
13864,2016-05-21T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",1:00PM
13864,2016-05-21T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:00PM
14037,2016-05-23T04:00:00Z,NY Phil Biennial,Laemmlein and Leah Buttenwiester Hall,"Manhattan, NY",8:30PM
13976,2016-05-24T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",7:00PM
13642,2016-05-24T04:00:00Z,Pension Fund Benefit Concert,David Geffen Hall,"Manhattan, NY",7:30PM
14038,2016-05-25T04:00:00Z,NY Phil Biennial,The Green Space at WQXR,"Manhattan, NY",7:00PM
13643,2016-05-26T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13643,2016-05-27T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
13643,2016-05-28T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13644,2016-05-28T04:00:00Z,Saturday Matinee,David Geffen Hall,"Manhattan, NY",2:00PM
14015,2016-05-29T04:00:00Z,Chamber,Good Shepherd Faith Presbyterian Church,"Manhattan, NY",7:00PM
13852,2016-05-29T04:00:00Z,Chamber,Merkin Concert Hall,"Manhattan, NY",3:00PM
13645,2016-05-30T04:00:00Z,St. John the Divine,The Cathedral Church of Saint John the Divine,"Manhattan, NY",8:00PM
14025,2016-05-31T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",7:00PM
14039,2016-06-01T04:00:00Z,NY Phil Biennial,"Miller Theatre, Columbia University","Manhattan, NY",7:30PM
13647,2016-06-02T04:00:00Z,NY Phil Biennial,Rose Theater,"Manhattan, NY",7:30PM
13647,2016-06-03T04:00:00Z,NY Phil Biennial,Rose Theater,"Manhattan, NY",7:30PM
13647,2016-06-04T04:00:00Z,NY Phil Biennial,Rose Theater,"Manhattan, NY",7:30PM
13646,2016-06-02T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13646,2016-06-03T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13646,2016-06-04T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14043,2016-06-03T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",7:00PM
14040,2016-06-03T04:00:00Z,NY Phil Biennial,Metropolitan Museum of Art,"Manhattan, NY",7:00PM
14057,2016-06-04T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",11:00AM
14041,2016-06-04T04:00:00Z,NY Phil Biennial,Metropolitan Museum of Art,"Manhattan, NY",7:00PM
14044,2016-06-05T04:00:00Z,NY Phil Biennial,David Geffen Hall,"Manhattan, NY",3:00PM
14051,2016-06-05T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",10:00PM
14049,2016-06-05T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",3:00PM
14050,2016-06-05T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",7:00PM
14042,2016-06-05T04:00:00Z,NY Phil Biennial,Metropolitan Museum of Art,"Manhattan, NY",2:00PM
14055,2016-06-06T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",5:00PM
14052,2016-06-06T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",8:00PM
14064,2016-06-06T04:00:00Z,Chamber Concert (Private),St. Regis Hotel,"Manhattan, NY",None
14053,2016-06-07T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",5:00PM
14054,2016-06-07T04:00:00Z,NY Phil Biennial,National Sawdust,"Brooklyn, NY",8:00PM
14056,2016-06-08T04:00:00Z,NY Phil Biennial,Whitney Museum of American Art,"Manhattan, NY",7:00PM
14045,2016-06-08T04:00:00Z,Chamber Concert (Private),The New York Yacht Club,"Manhattan, NY",None
14047,2016-06-09T04:00:00Z,NY Phil Biennial,Rose Theater,"Manhattan, NY",7:00PM
14048,2016-06-09T04:00:00Z,NY Phil Biennial,Rose Theater,"Manhattan, NY",8:30PM
13648,2016-06-10T04:00:00Z,NY Phil Biennial,David Geffen Hall,"Manhattan, NY",7:00PM
14046,2016-06-11T04:00:00Z,NY Phil Biennial,David Geffen Hall,"Manhattan, NY",4:00PM
13649,2016-06-11T04:00:00Z,NY Phil Biennial,David Geffen Hall,"Manhattan, NY",8:00PM
14023,2016-06-15T04:00:00Z,Parks,Great Lawn,"Manhattan, NY",8:00PM
13651,2016-06-16T04:00:00Z,Parks,Great Lawn,"Manhattan, NY",8:00PM
13999,2016-06-17T04:00:00Z,Parks,Prospect Park,"Brooklyn, NY",8:00PM
13650,2016-06-20T04:00:00Z,Parks,Cunningham Park,"Queens, NY",8:00PM
13650,2016-06-21T04:00:00Z,Parks,Van Cortlandt Park,"Bronx, NY",8:00PM
13895,2016-06-22T04:00:00Z,Parks - Free Indoor Concert,Snug Harbor,"Staten Island, NY",8:00PM
13970,2016-07-02T04:00:00Z,Tour,Shanghai Symphony Hall,"Shanghai, CHINA",None
13971,2016-07-03T04:00:00Z,Tour - Young People's Concert,Shanghai Symphony Hall,"Shanghai, CHINA",7:30PM
14024,2016-07-04T04:00:00Z,Tour,Shanghai Poly Grand Theatre,"Shanghai, CHINA",None
13973,2016-07-07T04:00:00Z,Tour,Shanghai Symphony Hall,"Shanghai, CHINA",7:30PM
13974,2016-07-08T04:00:00Z,Tour,Shanghai Symphony Hall,"Shanghai, CHINA",7:30PM
14066,2016-07-15T04:00:00Z,Chamber,Guild Hall,"East Hampton, NY",7:00PM
14067,2016-07-16T04:00:00Z,Chamber,Guild Hall,"East Hampton, NY",7:00PM
13652,2016-07-22T04:00:00Z,Tour,Gerald R. Ford Amphitheater,"Vail, CO",6:00PM
13653,2016-07-23T04:00:00Z,Tour,Gerald R. Ford Amphitheater,"Vail, CO",8:00PM
13654,2016-07-24T04:00:00Z,Tour,Gerald R. Ford Amphitheater,"Vail, CO",6:00PM
13655,2016-07-27T04:00:00Z,Tour,Gerald R. Ford Amphitheater,"Vail, CO",6:00PM
13656,2016-07-28T04:00:00Z,Tour,Gerald R. Ford Amphitheater,"Vail, CO",6:00PM
13657,2016-07-29T04:00:00Z,Tour,Gerald R. Ford Amphitheater,"Vail, CO",6:00PM
13889,2016-09-13T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:30PM
13889,2016-09-14T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:30PM
13889,2016-09-15T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:30PM
13890,2016-09-16T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",8:00PM
14068,2016-09-17T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",8:00PM
13334,2016-09-21T04:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:30PM
13871,2016-09-22T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13871,2016-09-23T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
13871,2016-09-24T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13975,2016-09-27T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13872,2016-09-29T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13872,2016-09-30T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13872,2016-10-01T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14016,2016-10-05T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13873,2016-10-06T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13873,2016-10-07T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13873,2016-10-08T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14017,2016-10-09T04:00:00Z,Chamber,Merkin Concert Hall,"Manhattan, NY",3:00PM
13874,2016-10-13T04:00:00Z,Non-Subscription,Park Avenue Armory,"Manhattan, NY",7:00PM
13874,2016-10-14T04:00:00Z,Non-Subscription,Park Avenue Armory,"Manhattan, NY",7:00PM
13985,2016-10-18T04:00:00Z,Off the Grid,Pondicheri,"Manhattan, NY",None
13875,2016-10-20T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13875,2016-10-21T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
13875,2016-10-22T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13875,2016-10-25T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13876,2016-10-22T04:00:00Z,Young People's Concert,David Geffen Hall,"Manhattan, NY",2:00PM
13877,2016-10-27T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13877,2016-10-28T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
13877,2016-10-29T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13877,2016-11-01T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13878,2016-11-03T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13878,2016-11-04T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13878,2016-11-05T04:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14156,2016-11-07T05:00:00Z,Private Concert,The Stanley H. Kaplan Penthouse,"Manhattan, NY",7:00PM
13879,2016-11-09T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14137,2016-11-10T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14190,2016-11-10T05:00:00Z,Chamber Concert (Private),Cosmopolitan Club,"Manhattan, NY",3:00PM
14190,2016-11-10T05:00:00Z,Chamber Concert (Private),Cosmopolitan Club,"Manhattan, NY",3:00PM
14138,2016-11-11T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14139,2016-11-12T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13978,2016-11-15T05:00:00Z,Pension Fund Benefit Concert,David Geffen Hall,"Manhattan, NY",7:30PM
13880,2016-11-17T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13880,2016-11-18T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
13880,2016-11-19T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14018,2016-11-20T05:00:00Z,Chamber,Merkin Concert Hall,"Manhattan, NY",3:00PM
13881,2016-11-23T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13881,2016-11-26T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14150,2016-11-25T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13882,2016-11-26T05:00:00Z,Saturday Matinee,David Geffen Hall,"Manhattan, NY",2:00PM
14154,2016-11-30T05:00:00Z,Private Concert,Racquet and Tennis Club,"Manhattan, NY",8:00PM
13883,2016-12-01T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13883,2016-12-02T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13883,2016-12-03T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13885,2016-12-03T05:00:00Z,Young People's Concert,David Geffen Hall,"Manhattan, NY",2:00PM
14155,2016-12-05T05:00:00Z,Private Concert,Buckfire residence,"Manhattan, NY",7:00PM
13884,2016-12-08T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14090,2016-12-09T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
14103,2016-12-10T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13977,2016-12-10T05:00:00Z,Saturday Matinee,David Geffen Hall,"Manhattan, NY",2:00PM
14191,2016-12-11T05:00:00Z,None,David Geffen Hall,"Manhattan, NY",3:00PM
14191,2016-12-11T05:00:00Z,None,David Geffen Hall,"Manhattan, NY",3:00PM
13887,2016-12-13T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13887,2016-12-14T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13887,2016-12-15T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13887,2016-12-16T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
13887,2016-12-17T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14008,2016-12-14T05:00:00Z,Non-Subscription,United Nations General Assembly Hall,"Manhattan, NY",2:00PM
13888,2016-12-16T05:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",8:00PM
13888,2016-12-17T05:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",2:00PM
14149,2016-12-18T05:00:00Z,Holiday Brass,David Geffen Hall,"Manhattan, NY",3:00PM
13891,2016-12-28T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13891,2016-12-29T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13891,2016-12-30T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13891,2017-01-03T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13892,2016-12-31T05:00:00Z,New Year's Eve,David Geffen Hall,"Manhattan, NY",8:00PM
13893,2017-01-05T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13893,2017-01-06T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13893,2017-01-07T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14019,2017-01-08T05:00:00Z,Chamber,Merkin Concert Hall,"Manhattan, NY",3:00PM
14163,2017-01-09T05:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",10:30PM
14163,2017-01-15T05:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",12:30PM
14163,2017-01-15T05:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",3:00PM
13894,2017-01-11T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13894,2017-01-12T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13894,2017-01-13T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13894,2017-01-14T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14192,2017-01-15T05:00:00Z,Chamber,Bruno Walter Auditorium,"Manhattan, NY",3:00PM
14172,2017-01-18T05:00:00Z,Chamber Concert (Private),Home of Neil Westreich and Michael O'Keefe,"Manhattan, NY",None
14158,2017-01-18T05:00:00Z,Young People's Concerts for Schools,David Geffen Hall,"Manhattan, NY",12:00PM
13896,2017-01-18T05:00:00Z,Young People's Concerts for Schools,David Geffen Hall,"Manhattan, NY",10:30AM
14165,2017-01-19T05:00:00Z,Off the Grid,"Bell House, The","Brooklyn, NY",8:00PM
14159,2017-01-19T05:00:00Z,Young People's Concerts for Schools,David Geffen Hall,"Manhattan, NY",10:30AM
14160,2017-01-19T05:00:00Z,Young People's Concerts for Schools,David Geffen Hall,"Manhattan, NY",12:00PM
14173,2017-01-20T05:00:00Z,Residency,Interlochen Arts Center,"Interlochen, MI",7:30PM
14161,2017-01-20T05:00:00Z,Young People's Concerts for Schools,David Geffen Hall,"Manhattan, NY",11:00AM
14162,2017-01-20T05:00:00Z,Young People's Concerts for Schools,David Geffen Hall,"Manhattan, NY",12:30PM
13897,2017-01-21T05:00:00Z,Young People's Concert,David Geffen Hall,"Manhattan, NY",2:00PM
14152,2017-01-23T05:00:00Z,Contact!,National Sawdust,"Brooklyn, NY",7:30PM
13898,2017-01-26T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13898,2017-01-27T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13898,2017-01-28T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
14166,2017-01-29T05:00:00Z,Chamber,"Theresa L. Kaufmann Concert Hall, 92nd St. YMHA","Manhattan, NY",1:50PM
13902,2017-01-31T05:00:00Z,Non-Subscription,David Geffen Hall,"Manhattan, NY",7:30PM
13900,2017-02-02T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13900,2017-02-03T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
13900,2017-02-04T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13900,2017-02-07T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14193,2017-02-03T05:00:00Z,Festival,St. Paul the Apostle,"Manhattan, NY",7:30PM
14177,2017-02-05T05:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",12:30PM
14177,2017-02-05T05:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",3:00PM
14177,2017-02-06T05:00:00Z,Very Young People's Concert,Merkin Concert Hall,"Manhattan, NY",10:30AM
14135,2017-02-08T05:00:00Z,Artist in Residence recital,David Geffen Hall,"Manhattan, NY",7:30PM
14168,2017-02-09T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
14168,2017-02-10T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13901,2017-02-11T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13903,2017-02-15T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13903,2017-02-16T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13903,2017-02-18T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13335,2017-02-17T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",2:00PM
13904,2017-02-22T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",7:30PM
13904,2017-02-24T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",11:00AM
13904,2017-02-25T05:00:00Z,Subscription Season,David Geffen Hall,"Manhattan, NY",8:00PM
13905,2017-02-23T05:00:00Z,Pension Fund Benefit Concert,David Geffen Hall,"Manhattan, NY",7:30PM
